chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	measuredGeneEnsemblId	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	distanceToTSS	measuredGeneUbiquitousExpressed	elementChromatinCategory	H3K27ac_peak_overlap	H3K27ac.RPM	H3K27ac.percentile	H3K27ac.RPM.expandedRegion	H3K27ac.expandedRegion.percentile	DHS.RPM	DHS.percentile	CTCF_peak_overlap	CTCF.RPM	H3K27me3_peak_overlap	H3K27me3.RPM	H3K4me1_peak_overlap	H3K4me1.RPM	direct_vs_indirect_negative	direct_rate_negative	indirect_rate_negative	imputed_indirect_rate
chr19	57098938	57099438	ZNF550|chr19:57610306-57610806:.	-0.0008225505936748	chr19	57559862	57559863	ZNF550	ENSG00000251369	True	0.0002451500930241	0.0	0.0	0.0	0.05	0.15	True	K562	Gasperini et al., 2019	True	Gasperini2019	460674	False	CTCF element	0	0.0	0.0397761810502034	0.039951	0.0421141227263517	0.802969	0.462296793902648	1	6.065862	0	0.217167	0	0.085845	0.811565206372666	0.0014931536142726	0.0003466906798739	False
chr2	8526044	8526658	ID2|chr2:8666174-8666788:.	-0.177135988675151	chr2	8678845	8678846	ID2	ENSG00000115738	True	1.8743370069749402e-15	0.2	0.35	0.65	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	155630	False	High H3K27ac	1	8.008359	0.959140572639848	10.151013	0.952890475225611	10.939396	0.972529185305257	0	0.324957	0	0.270162	1	2.340215	0.950387883571959	0.0066413337148681	0.0003466906798739	False
chr2	8536470	8537291	ID2|chr2:8676600-8677421:.	-0.12670770620223	chr2	8678845	8678846	ID2	ENSG00000115738	True	3.71306454664777e-06	0.15	0.25	0.45	0.75	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	145101	False	H3K27ac	0	1.310543	0.776391464954254	2.063732	0.796380866285323	1.822658	0.727208965227014	0	0.324957	0	0.464516	1	4.468247	0.954738144556837	0.0073129749807458	0.0003466906798739	False
chr2	10283198	10283698	PDIA6|chr2:10423324-10423824:.	-0.128218585778672	chr2	10837976	10837977	PDIA6	ENSG00000143870	True	0.0240539719529093	0.6	0.7	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	529390	False	High H3K27ac	1	5.540453	0.935262394987453	9.009333	0.945518165806824	7.285766	0.94750541623155	0	0.433276	0	0.18792	1	2.71453	0.780572653148135	0.0012332886839014	0.0003466906798739	False
chr2	37561123	37562055	CDC42EP3|chr2:37788266-37789198:.	-0.0132255935120539	chr2	37738467	37738468	CDC42EP3	ENSG00000163171	True	0.0014697654498456	0.0	0.0	0.0	0.0	0.4	True	K562	Gasperini et al., 2019	True	Gasperini2019	110609	False	High H3K27ac	1	21.564033	0.993118658333204	29.824841	0.993625212363036	8.975485	0.961899343817703	0	0.433276	0	0.283537	1	3.787759	0.968392766167634	0.0106220224227234	0.0003466906798739	False
chr2	38613065	38614248	SRSF7|chr2:38840207-38841390:.	-0.103471952678111	chr2	38751493	38751494	SRSF7	ENSG00000115875	True	0.0336993883307506	0.55	0.75	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	137837	False	High H3K27ac	1	12.661067	0.979737838806715	14.007641	0.970487382908088	6.296515	0.935644258794557	0	0.866552	0	0.433903	1	4.874074	0.957694118752362	0.0078481670952088	0.0003466906798739	False
chr2	39150063	39151173	SRSF7|chr2:39377204-39378314:.	-0.160826050119344	chr2	38751493	38751494	SRSF7	ENSG00000115875	True	6.19134137610401e-07	0.75	0.85	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	399123	False	High H3K27ac	1	17.082654	0.988567465203635	18.631923	0.981888745148771	4.778801	0.907456475319129	0	0.758233	0	0.704613	1	5.85052	0.83989551997222	0.0018187120609724	0.0003466906798739	False
chr2	43177675	43178648	ZFP36L2|chr2:43404814-43405787:.	-0.0789317569711136	chr2	43226608	43226609	ZFP36L2	ENSG00000152518	True	0.0063695379225613	0.4	0.75	0.85	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	48444	False	High H3K27ac	1	34.328764	0.997841300519023	41.085154	0.997326953350271	6.579599	0.939595380227248	0	0.649914	0	0.624125	1	8.655697	0.98962204900834	0.0330597765652059	0.0003466906798739	False
chr2	43178924	43179424	ZFP36L2|chr2:43406063-43406563:.	-0.095671068129876	chr2	43226608	43226609	ZFP36L2	ENSG00000152518	True	0.0007044986730201	0.5	0.65	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	47431	False	High H3K27ac	1	8.473306	0.962452656681058	16.500289	0.977438862825169	19.189153	0.991676927632912	0	0.216638	0	0.120807	1	1.213408	0.989916317055875	0.0340346640091818	0.0003466906798739	False
chr2	43190532	43191032	ZFP36L2|chr2:43417671-43418171:.	-0.107776362455626	chr2	43226608	43226609	ZFP36L2	ENSG00000152518	True	0.0261150036994266	0.35	0.55	0.7	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	35823	False	High H3K27ac	1	6.31791	0.945003818638071	8.661299	0.942736015212207	7.829917	0.95271123303044	0	0.433276	0	0.226603	1	3.128749	0.993123273750661	0.0500683858119738	0.0003466906798739	False
chr2	55140350	55141482	RTN4|chr2:55367486-55368618:.	-0.353107860120711	chr2	55112620	55112621	RTN4	ENSG00000115310	True	6.14044285134731e-79	0.9	0.9	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	90317	False	High H3K27ac	1	48.791785	0.999244065524712	55.593028	0.998885581134369	19.762487	0.992214654218426	0	1.624784	0	0.625373	1	7.643218	0.975896027911558	0.0140364441247073	0.0003466906798739	False
chr2	68352552	68353391	CNRIP1|chr2:68579684-68580523:.	-0.0173410591173335	chr2	68320050	68320051	CNRIP1	ENSG00000119865	True	0.0030318599892617	0.05	0.05	0.05	0.15	0.5	True	K562	Gasperini et al., 2019	True	Gasperini2019	32919	False	H3K27ac	1	3.880896	0.906490126092988	4.710066	0.893452204679001	5.149797	0.915717202574853	0	0.324957	0	0.320036	1	3.360934	0.993873431304706	0.0562413763306609	0.0003466906798739	False
chr2	84919788	84920560	TMSB10|chr2:85146912-85147684:.	-0.263991641698139	chr2	84905625	84905626	TMSB10	ENSG00000034510	True	1.2350165074549302e-09	0.4	0.65	0.7	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	14535	False	High H3K27ac	1	11.594388	0.976503686154709	16.182877	0.976721894044483	5.379173	0.920143705481694	0	0.649914	0	0.258228	1	2.993283	0.998001225074029	0.173104894773447	0.0003466906798739	False
chr2	85993835	85994451	ST3GAL5|chr2:86220958-86221574:.	-0.0462313187171957	chr2	85905198	85905199	ST3GAL5	ENSG00000115525	True	1.64534816379206e-06	0.0	0.0	0.0	0.1	0.85	True	K562	Gasperini et al., 2019	True	Gasperini2019	105108	False	High H3K27ac	1	10.088754	0.97100173007684	15.334847	0.974368366090494	17.193812	0.989058432955626	0	0.324957	0	0.10287	1	2.375599	0.970470949211317	0.0113939738729737	0.0003466906798739	False
chr2	112683795	112684295	SLC20A1|chr2:113441372-113441872:.	-0.0666994394790453	chr2	112645857	112645858	SLC20A1	ENSG00000144136	True	0.0496934492905366	0.25	0.65	0.8	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	38188	False	High H3K27ac	1	7.22012	0.953139855671067	13.17553	0.967487024423697	11.388575	0.97430602097913	0	0.758233	0	0.175675	1	2.563463	0.992496034611161	0.0458543059811137	0.0003466906798739	False
chr2	126645231	126645731	GYPC|chr2:127402807-127403307:.	-0.391605160016519	chr2	126655933	126655934	GYPC	ENSG00000136732	True	3.3415989149251205e-111	0.75	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	10452	False	High H3K27ac	1	3.374275	0.89391979301423	5.434086	0.906404401564862	15.638078	0.986174971555043	0	0.433276	0	0.066058	1	1.669152	0.998729060917395	0.272436391231003	0.0003466906798739	False
chr2	126650893	126651540	GYPC|chr2:127408469-127409116:.	-0.182322381348865	chr2	126655933	126655934	GYPC	ENSG00000136732	True	8.394948389626031e-21	0.75	0.9	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	4717	False	H3K27ac	1	2.024761	0.837294845617918	3.333343	0.85766611075609	3.508456	0.863674620863792	0	2.274698	0	0.1258	1	1.492897	0.999574106746621	0.813685175576162	0.0003466906798739	False
chr2	144582296	144583209	ZEB2|chr2:145339863-145340776:.	-0.0645233524248118	chr2	144524582	144524583	ZEB2	ENSG00000169554	True	0.0030819457784752	0.45	0.6	0.8	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	62360	False	High H3K27ac	1	28.85253	0.996563225736062	41.801096	0.997490609267601	27.095949	0.996968468959928	1	5.415948	0	0.283849	1	4.954124	0.985376159234529	0.0233605340796098	0.0003466906798739	False
chr2	171513390	171514183	CYBRD1|chr2:172369900-172370693:.	-0.0803765984888528	chr2	171522247	171522248	CYBRD1	ENSG00000071967	True	2.02094186402218e-05	0.35	0.6	0.8	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	8568	False	High H3K27ac	1	8.131153	0.96012250814383	9.792434	0.950755155161396	6.496761	0.938480961361617	0	0.649914	0	0.34047	1	4.955947	0.999032733410275	0.358076399248682	0.0003466906798739	False
chr2	175036530	175037030	ATP5G3|chr2:175901258-175901758:.	-0.0998981447766424	chr2	175184606	175184607	ATP5G3	ENSG00000154518	True	0.0136081577140749	0.45	0.8	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	144981	True	CTCF element	0	0.039951	0.0851400427064013	0.475492	0.434654530151655	0.69916	0.406248538786452	1	4.116121	0	0.370029	0	0.915741	0.954787287447051	0.0073213004734531	0.0003466906798739	False
chr2	219661173	219662525	CHPF|chr2:220525895-220527247:.	-0.0480601852748821	chr2	219543786	219543787	CHPF	ENSG00000123989	True	0.0336993883307506	0.6	0.75	0.9	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	118083	False	High H3K27ac	1	21.571874	0.993118658333204	24.946149	0.990352094016428	6.770745	0.941941115042317	0	0.649914	0	0.233544	1	3.580402	0.965521416580481	0.0097085565341881	0.0003466906798739	False
chr2	227450914	227451700	AGFG1|chr2:228315630-228316416:.	-0.0416716042460383	chr2	227472152	227472153	AGFG1	ENSG00000173744	True	0.000240091895099	0.05	0.15	0.3	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	20863	False	High H3K27ac	1	9.852969	0.969902897489051	13.183372	0.9675259901183	12.390117	0.977992175688524	0	0.866552	0	0.158049	1	2.858438	0.996718553783035	0.105305103361891	0.0003466906798739	False
chr2	230658599	230659099	CAB39|chr2:231523314-231523814:.	-0.0843471132630898	chr2	230712845	230712846	CAB39	ENSG00000135932	True	0.0302736118005087	0.3	0.45	0.65	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	54697	True	High H3K27ac	1	25.483156	0.995246185258498	32.001801	0.994607147867018	1.726065	0.712939727863589	0	0.324957	0	0.325029	1	1.175806	0.987759451140881	0.0279764412208382	0.0003466906798739	False
chr2	230659153	230659653	CAB39|chr2:231523868-231524368:.	-0.123099786056342	chr2	230712845	230712846	CAB39	ENSG00000135932	True	4.66303144410633e-05	0.3	0.3	0.5	0.65	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	54143	True	High H3K27ac	1	7.91007	0.958337879331037	20.989272	0.985722969497654	10.919576	0.972451253916052	0	1.733103	0	0.221729	1	0.968583	0.987927572426209	0.0283708707016153	0.0003466906798739	False
chr2	235460549	235461049	AGAP1|chr2:236369193-236369693:.	-0.0264140094342342	chr2	235494089	235494090	AGAP1	ENSG00000157985	True	0.0045344809897599	0.05	0.1	0.1	0.2	0.85	True	K562	Gasperini et al., 2019	True	Gasperini2019	33288	False	High H3K27ac	1	9.781888	0.969559999376549	16.734114	0.977898658021478	13.216829	0.980602877226889	0	0.433276	0	0.162611	1	1.310763	0.993779377670725	0.0553857845489119	0.0003466906798739	False
chr2	237963667	237964594	UBE2F|chr2:238872309-238873236:.	-0.0741200716200077	chr2	237966827	237966828	UBE2F	ENSG00000184182	True	0.0118480387557535	0.55	0.8	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	2813	False	High H3K27ac	1	15.576514	0.986167178416122	21.374079	0.986330834333453	5.62952	0.924936485917798	0	0.433276	0	0.185111	1	2.875417	0.999653429472898	1.0	0.0003466906798739	False
chr2	237964857	237965483	UBE2F|chr2:238873499-238874125:.	-0.101332150935683	chr2	237966827	237966828	UBE2F	ENSG00000184182	True	0.010743450938751	0.35	0.55	0.7	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	1773	False	High H3K27ac	1	13.079201	0.980805498838822	20.110349	0.98439813588117	17.464712	0.989494848735174	0	0.974871	0	0.059312	1	1.924356	0.999653429472898	1.0	0.0003466906798739	False
chr2	238422153	238422776	ASB1|chr2:239330794-239331417:.	-0.0655412212936983	chr2	238426742	238426743	ASB1	ENSG00000065802	True	0.0010583182889342	0.3	0.45	0.65	0.75	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	4462	True	High H3K27ac	1	7.665463	0.956537664240403	11.840719	0.961743481039293	8.643764	0.959530229585873	0	0.108319	0	0.139487	1	1.192374	0.999605432629092	0.878313597616093	0.0003466906798739	False
chr20	4037971	4038471	C20orf27|chr20:4018618-4019118:.	-0.0972260353947822	chr20	3768386	3768387	C20orf27	ENSG00000101220	True	0.0350235303989232	0.45	0.8	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	270415	False	H3K27ac	1	3.256382	0.890662260945464	4.563004	0.890342742249723	4.503354	0.899811406038124	0	0.433276	0	0.311966	1	1.535148	0.899605401965494	0.00310658954298	0.0003466906798739	False
chr20	4082440	4083947	RNF24|chr20:4063087-4064594:.	-0.0749255075758761	chr20	4015581	4015582	RNF24	ENSG00000101236	True	0.0001172658055274	0.3	0.35	0.65	0.7	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	67601	False	High H3K27ac	1	21.610845	0.993142037749965	23.836341	0.989198709456195	11.636413	0.975280163344192	0	1.408146	0	0.356966	1	4.035114	0.983687719542322	0.0209066638571215	0.0003466906798739	False
chr20	31608520	31609020	ID1|chr20:30196323-30196823:.	-0.158249932905106	chr20	31605283	31605284	ID1	ENSG00000125968	True	1.76199243831164e-14	0.15	0.5	0.85	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	3487	False	H3K27ac	1	1.550249	0.802373790115183	2.936774	0.843194251780732	4.324445	0.894309449960255	0	0.108319	0	0.066058	1	1.163787	0.999653429472898	1.0	0.0003466906798739	False
chr20	31610562	31611062	ID1|chr20:30198365-30198865:.	-0.303822218515518	chr20	31605283	31605284	ID1	ENSG00000125968	True	6.48513968458732e-96	0.35	0.5	0.8	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	5529	False	High H3K27ac	1	6.121095	0.94277498090681	8.144876	0.938714755529232	14.429443	0.983852616156735	0	0.649914	0	0.222041	1	2.984154	0.999470189456211	0.654020580674678	0.0003466906798739	False
chr20	33688908	33689408	E2F1|chr20:32276714-32277214:.	-0.0489509764023134	chr20	33686403	33686404	E2F1	ENSG00000101412	True	0.0311918100938184	0.2	0.6	0.7	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	2753	False	H3K27ac	1	2.742899	0.873618666126342	4.250257	0.884030299724123	5.277872	0.91818762761265	0	0.758233	0	0.434957	1	3.11466	0.999653429472898	1.0	0.0003466906798739	False
chr20	41002846	41003887	TOP1|chr20:39631486-39632527:.	-0.100634814176709	chr20	41028818	41028819	TOP1	ENSG00000198900	True	0.0049794989463934	0.55	0.8	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	25450	False	High H3K27ac	1	8.709091	0.963785283436463	9.425269	0.948386040929566	5.649496	0.92528717716922	0	0.541595	0	0.359226	1	4.663714	0.995691601056583	0.0801218741923885	0.0003466906798739	False
chr20	47358658	47359158	ZMYND8|chr20:45987402-45987902:.	-0.0762311428210368	chr20	47356888	47356889	ZMYND8	ENSG00000101040	True	0.019870917975905	0.45	0.55	0.75	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	2018	True	High H3K27ac	1	28.828262	0.996555432597141	46.186889	0.998051715269876	6.683096	0.940842282454527	0	0.108319	0	0.16967	1	1.860251	0.999653429472898	1.0	0.0003466906798739	False
chr20	47360466	47361135	ZMYND8|chr20:45989210-45989879:.	-0.0942486797592151	chr20	47356888	47356889	ZMYND8	ENSG00000101040	True	0.0230503067678981	0.4	0.4	0.6	0.7	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	3910	True	High H3K27ac	1	20.828487	0.992541966053087	41.919969	0.997498402406521	36.603767	0.998986891940336	0	1.191509	0	0.141865	1	0.964379	0.999653429472898	1.0	0.0003466906798739	False
chr21	14454201	14455113	SAMSN1|chr21:15826522-15827434:.	-0.159718493334183	chr21	14583401	14583402	SAMSN1	ENSG00000155307	True	8.0182701126921e-25	0.25	0.65	0.9	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	91702	False	High H3K27ac	1	18.879471	0.99085085490734	25.460375	0.990866441185181	12.476355	0.978257142411821	0	0.974871	0	0.382156	1	3.559699	0.975398779801831	0.0137457273823702	0.0003466906798739	False
chr21	43768121	43769026	CSTB|chr21:45188002-45188907:.	-0.114375866884053	chr21	43776444	43776445	CSTB	ENSG00000160213	True	2.65315478999184e-07	0.35	0.5	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	7801	False	High H3K27ac	1	13.992194	0.982917439486276	18.209362	0.98107825870104	12.855459	0.979418320110974	0	1.08319	0	0.587002	1	6.336185	0.999149675580021	0.407369084297548	0.0003466906798739	False
chr21	43397742	43398833	PKNOX1|chr21:44817622-44818713:.	-0.0069838556091024	chr21	42974510	42974511	PKNOX1	ENSG00000160199	True	0.0352102054757389	0.05	0.05	0.15	0.5	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	423777	False	No H3K27ac	0	0.0	0.0397761810502034	0.0	0.0177138047662838	0.0	0.0	0	0.0	0	0.0	0	0.0	0.828498380712483	0.0016748102325618	0.0003466906798739	False
chr21	45360195	45360695	COL18A1|chr21:46780110-46780610:.	-0.0772171850673735	chr21	45405137	45405138	COL18A1	ENSG00000182871	True	0.0043267686509235	0.3	0.55	0.7	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	95063	False	H3K27ac	0	0.595345	0.60844152807868	1.231621	0.706557147087704	16.123919	0.987110148225502	0	0.324957	0	0.180549	1	1.522289	0.974182540953084	0.0130818453834124	0.0003466906798739	False
chr22	26632454	26633359	TPST2|chr22:27028418-27029323:.	-0.143373529173528	chr22	26596716	26596717	TPST2	ENSG00000128294	True	5.81782234038076e-15	0.25	0.65	0.85	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	42780	False	High H3K27ac	1	16.307158	0.987515391449368	17.420886	0.979394940694213	10.431329	0.970004208295017	0	0.541595	0	0.457575	1	2.220053	0.991238897821732	0.0392248920753056	0.0003466906798739	False
chr22	29195544	29196468	EMID1|chr22:29591532-29592456:.	-0.0216413285921956	chr22	29205851	29205852	EMID1	ENSG00000186998	True	0.0418277781696794	0.0	0.05	0.15	0.25	0.8	True	K562	Gasperini et al., 2019	True	Gasperini2019	9904	False	High H3K27ac	1	7.766929	0.957270219298929	9.36105	0.947910659455415	6.153012	0.933649215230911	0	1.516465	0	0.244853	1	3.527862	0.998819682124271	0.293379844351747	0.0003466906798739	False
chr22	30216619	30217119	LIMK2|chr22:30612608-30613108:.	-0.0154227339793132	chr22	31212239	31212240	LIMK2	ENSG00000182541	True	0.0048698404301777	0.05	0.15	0.15	0.45	0.85	True	K562	Gasperini et al., 2019	True	Gasperini2019	1031491	False	H3K27ac	0	1.234562	0.767935909225518	1.789956	0.775736841284933	7.251669	0.947146931841207	0	0.216638	0	0.118741	1	2.001843	0.587023364119129	0.0004928015571007	0.0003466906798739	False
chr22	36982112	36982612	MPST|chr22:37378153-37378653:.	-0.0748656954157323	chr22	37019635	37019636	MPST	ENSG00000128309	True	0.005811166000964	0.7	0.9	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	37278	False	High H3K27ac	1	4.362269	0.916784862606961	6.662766	0.923042753160118	3.544853	0.865521594787949	1	3.574526	0	0.093745	1	1.547675	0.99273906628874	0.0474007056827069	0.0003466906798739	False
chr22	38846894	38847394	NPTXR|chr22:39242899-39243399:.	-0.0127582236211589	chr22	38843981	38843982	NPTXR	ENSG00000221890	True	0.0300018819790388	0.0	0.0	0.05	0.0	0.2	True	K562	Gasperini et al., 2019	True	Gasperini2019	3131	False	H3K27ac	1	1.469367	0.794190994248663	2.423291	0.819175797627769	5.791902	0.927695257095653	0	0.758233	0	0.027375	1	0.620637	0.999653429472898	1.0	0.0003466906798739	False
chr22	39452407	39453167	MGAT3|chr22:39848412-39849172:.	-0.0420273311459868	chr22	39457344	39457345	MGAT3	ENSG00000128268	True	2.00431369579097e-10	0.05	0.35	0.3	0.6	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	4531	False	H3K27ac	1	3.814716	0.90511074050406	4.726729	0.89391979301423	4.040157	0.884879751866457	0	0.541595	0	0.070933	1	2.853069	0.999597020651429	0.859972035585986	0.0003466906798739	False
chr22	39452407	39453167	SYNGR1|chr22:39848412-39849172:.	-0.0569590272962857	chr22	39349925	39349926	SYNGR1	ENSG00000100321	True	2.98816420158064e-05	0.2	0.45	0.85	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	102838	False	H3K27ac	1	3.814716	0.90511074050406	4.726729	0.89391979301423	4.040157	0.884879751866457	0	0.541595	0	0.070933	1	2.853069	0.971319364616546	0.0117412800097131	0.0003466906798739	False
chr3	9897580	9898206	CRELD1|chr3:9939264-9939890:.	-0.0084083010173953	chr3	9933822	9933823	CRELD1	ENSG00000163703	True	0.009993158504842	0.0	0.0	0.15	0.15	0.7	True	K562	Gasperini et al., 2019	True	Gasperini2019	35946	True	High H3K27ac	1	5.879428	0.939961657756511	7.740464	0.934958462569554	7.528321	0.94987453046338	0	1.08319	0	0.370653	1	4.835997	0.99309100577632	0.0498329257229986	0.0003466906798739	False
chr3	14232367	14233112	LSM3|chr3:14273867-14274612:.	-0.102530558260955	chr3	14178358	14178359	LSM3	ENSG00000170860	True	0.0001374745798098	0.65	1.0	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	54011	False	High H3K27ac	1	23.170896	0.99432659486588	33.578279	0.995230598980658	63.971288	0.999867516638352	1	9.207112	0	0.29079	1	3.678336	0.987967543735947	0.0284662692233901	0.0003466906798739	False
chr3	14204402	14205344	SLC6A6|chr3:14245902-14246844:.	-0.0253170959312731	chr3	14402576	14402577	SLC6A6	ENSG00000131389	True	0.0473038488173443	0.15	0.35	0.7	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	197701	False	High H3K27ac	1	11.710084	0.976932308795337	12.819891	0.966154397668293	6.089419	0.932753004255054	0	1.733103	0	0.654814	1	8.74668	0.932363536624185	0.0047791048240627	0.0003466906798739	False
